label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
0,0.8295068144798279,0.8387035727500916,4.1825452967714227e-07,0.7470681667327881,0.7805185317993164,-0.034943245351314545,0.6786229014396667,0.6966862678527832,-0.05934891104698181,0.6328267455101013,0.6254820227622986,-0.08197350800037384,0.5911169648170471,0.5609291195869446,-0.10485024005174637,0.7508959174156189,0.527620255947113,-0.033727604895830154,0.7161603569984436,0.41043025255203247,-0.06552012264728546,0.6927779912948608,0.3429843485355377,-0.09276636689901352,0.6732761263847351,0.2792837917804718,-0.11273165792226791,0.8048341870307922,0.5144568681716919,-0.04175283759832382,0.7908233404159546,0.36979925632476807,-0.06838295608758926,0.7792028188705444,0.28062885999679565,-0.09181705862283707,0.7681846618652344,0.2040197253227234,-0.10944376140832901,0.854966938495636,0.5339460372924805,-0.05519256368279457,0.8588219285011292,0.40135014057159424,-0.08199281990528107,0.8562343120574951,0.31637701392173767,-0.09906801581382751,0.8508425951004028,0.24083688855171204,-0.11146840453147888,0.9018725752830505,0.5763001441955566,-0.07207899540662766,0.912617564201355,0.4780079126358032,-0.09472985565662384,0.914861261844635,0.4125308394432068,-0.10235413908958435,0.912794291973114,0.35179340839385986,-0.10759805887937546
0,0.8323076367378235,0.8404438495635986,4.1159475472341e-07,0.7480130195617676,0.7820084095001221,-0.03437194973230362,0.6804916262626648,0.6965107917785645,-0.05848519504070282,0.6371908187866211,0.6232532262802124,-0.08104996383190155,0.5945627689361572,0.5607578754425049,-0.10399632155895233,0.7539079785346985,0.5291807055473328,-0.031937360763549805,0.7192391157150269,0.41205671429634094,-0.06329672038555145,0.6965640187263489,0.34422391653060913,-0.09032004326581955,0.6777860522270203,0.28075912594795227,-0.1102815642952919,0.8074503540992737,0.5161193013191223,-0.040511708706617355,0.7936264276504517,0.3712063431739807,-0.0668470710515976,0.7818927764892578,0.28176891803741455,-0.09022315591573715,0.7706390023231506,0.20478156208992004,-0.10782938450574875,0.8572446703910828,0.5357087254524231,-0.054589737206697464,0.8602479100227356,0.40164077281951904,-0.08148619532585144,0.8582074642181396,0.315899133682251,-0.09867582470178604,0.8536356687545776,0.2391969859600067,-0.11127177625894547,0.9040840864181519,0.5783073902130127,-0.07208406180143356,0.9138832092285156,0.4801049530506134,-0.09500175714492798,0.9161996841430664,0.41429078578948975,-0.1027747392654419,0.9144308567047119,0.35264062881469727,-0.10827746242284775
0,0.8332258462905884,0.8404312133789062,4.0804945911077084e-07,0.7491139769554138,0.7829679846763611,-0.03297029435634613,0.6802222728729248,0.6976062655448914,-0.05665300413966179,0.6356964707374573,0.6256074905395508,-0.0788349136710167,0.5921098589897156,0.5649177432060242,-0.10166545957326889,0.7529721260070801,0.5286123752593994,-0.0333932489156723,0.7190563082695007,0.4109167456626892,-0.06497085839509964,0.6958831548690796,0.34309089183807373,-0.09208304435014725,0.6763080954551697,0.2792731821537018,-0.11212533712387085,0.8068061470985413,0.5149829387664795,-0.04247474670410156,0.793341338634491,0.37019163370132446,-0.06900055706501007,0.7819153070449829,0.28104573488235474,-0.09254679828882217,0.7709072232246399,0.20390254259109497,-0.1103852167725563,0.8569364547729492,0.5348212122917175,-0.05666552484035492,0.8606613874435425,0.40240907669067383,-0.08336196839809418,0.8585160970687866,0.3169024586677551,-0.10083639621734619,0.85361647605896,0.24023738503456116,-0.11379134654998779,0.9039766192436218,0.5781572461128235,-0.0740712583065033,0.9147461652755737,0.4801282584667206,-0.09680651873350143,0.9166885614395142,0.41453656554222107,-0.10469140857458115,0.9142844676971436,0.3530736565589905,-0.11031035333871841
0,0.8339651823043823,0.8409140110015869,4.1197841937901103e-07,0.7492026090621948,0.783109188079834,-0.03332394361495972,0.6801326274871826,0.6981312036514282,-0.05699272081255913,0.6356591582298279,0.6261159777641296,-0.07917293906211853,0.5926901698112488,0.5639925003051758,-0.10187847912311554,0.7530505061149597,0.529059648513794,-0.03228188678622246,0.7191226482391357,0.4118614196777344,-0.0635954737663269,0.6965650916099548,0.34420135617256165,-0.09063704311847687,0.6776491403579712,0.2805368900299072,-0.1106884703040123,0.8069497346878052,0.5153019428253174,-0.04129154235124588,0.793655514717102,0.3706337511539459,-0.06764285266399384,0.7822014093399048,0.28152939677238464,-0.09124954789876938,0.7710288166999817,0.20453059673309326,-0.10916727781295776,0.8570669889450073,0.5347970724105835,-0.05558156967163086,0.8605191707611084,0.4020300507545471,-0.0823500007390976,0.8583153486251831,0.3165223002433777,-0.09985027462244034,0.8532843589782715,0.23982596397399902,-0.1128152459859848,0.9042060971260071,0.5776693820953369,-0.07315786182880402,0.9146241545677185,0.4795243740081787,-0.09605022519826889,0.9165680408477783,0.41371965408325195,-0.10403791815042496,0.9140477180480957,0.35207808017730713,-0.10975074768066406
0,0.8357596397399902,0.8384540677070618,4.273256593023689e-07,0.7503231763839722,0.7797929048538208,-0.03597637638449669,0.681102991104126,0.6962487697601318,-0.06096351519227028,0.6352277994155884,0.6242020130157471,-0.08415338397026062,0.5925267338752747,0.5611253976821899,-0.10746347904205322,0.7569416761398315,0.5284552574157715,-0.03312808275222778,0.7230545878410339,0.4103517532348633,-0.06513755023479462,0.7000205516815186,0.34296226501464844,-0.0926266685128212,0.6803983449935913,0.27955764532089233,-0.11272718757390976,0.8105153441429138,0.5162923336029053,-0.041087716817855835,0.7966099977493286,0.3714834153652191,-0.06735362857580185,0.7843831777572632,0.28295332193374634,-0.09057225286960602,0.7727999687194824,0.2069074809551239,-0.10817737132310867,0.8603237867355347,0.5364899635314941,-0.0547797828912735,0.8635815382003784,0.4042547345161438,-0.0810992419719696,0.8608232736587524,0.3199620246887207,-0.09723638743162155,0.8554295301437378,0.2448805868625641,-0.1091783419251442,0.9072935581207275,0.5792731046676636,-0.07219181954860687,0.9174851179122925,0.4811301827430725,-0.09411054104566574,0.9200342893600464,0.41551053524017334,-0.10089027136564255,0.9186829328536987,0.35454845428466797,-0.10575667768716812
0,0.8332308530807495,0.839871883392334,4.1980732135016297e-07,0.7490009069442749,0.7814289331436157,-0.03458188474178314,0.680965781211853,0.6955784559249878,-0.058736901730298996,0.6362388134002686,0.6226217150688171,-0.08128361403942108,0.5928941369056702,0.5608243942260742,-0.10416071116924286,0.7565398812294006,0.5287228226661682,-0.031859636306762695,0.7229880094528198,0.41130322217941284,-0.06301835924386978,0.7004411220550537,0.3440243601799011,-0.08987059444189072,0.6814391016960144,0.2803982198238373,-0.10969575494527817,0.8103222250938416,0.516273558139801,-0.04023810476064682,0.7968280911445618,0.3714374899864197,-0.06609442830085754,0.7852557897567749,0.28296613693237305,-0.08902109414339066,0.7740111947059631,0.20651334524154663,-0.10641305893659592,0.8601259589195251,0.5364977717399597,-0.05413912981748581,0.8635003566741943,0.40420007705688477,-0.08033058047294617,0.8613556623458862,0.31964027881622314,-0.09658503532409668,0.8565524816513062,0.24410781264305115,-0.1085716113448143,0.9068515300750732,0.5792234539985657,-0.07157569378614426,0.9170742630958557,0.48110443353652954,-0.09357848763465881,0.91969233751297,0.41530054807662964,-0.10062098503112793,0.9183294773101807,0.35394346714019775,-0.10567204654216766
0,0.8317322134971619,0.8392499685287476,4.1266142147833307e-07,0.7495955228805542,0.7805740833282471,-0.034530945122241974,0.6824556589126587,0.6951454877853394,-0.05947498232126236,0.6373095512390137,0.6239534020423889,-0.08286963403224945,0.5931060314178467,0.562495768070221,-0.10675173997879028,0.7568307518959045,0.5278875827789307,-0.03397208824753761,0.7228644490242004,0.4104183316230774,-0.06611311435699463,0.6997095346450806,0.34289634227752686,-0.09352510422468185,0.6805076003074646,0.2793857455253601,-0.11369531601667404,0.8105791807174683,0.5159565806388855,-0.04261017218232155,0.7973206639289856,0.37133046984672546,-0.06967393308877945,0.7859815359115601,0.2823652923107147,-0.09328804165124893,0.7750465273857117,0.2051295042037964,-0.11103745549917221,0.8606428503990173,0.5367348790168762,-0.05659973621368408,0.863756537437439,0.4038201868534088,-0.08382757008075714,0.8616985082626343,0.3189586102962494,-0.10073273628950119,0.8568223118782043,0.24256235361099243,-0.11304689198732376,0.9076439142227173,0.5801867246627808,-0.07400226593017578,0.9177756905555725,0.48159509897232056,-0.09710685163736343,0.9195545315742493,0.4151935577392578,-0.10482696443796158,0.9169906973838806,0.35299521684646606,-0.11019230633974075
0,0.8309900760650635,0.8399699926376343,4.0224156805379607e-07,0.7489951252937317,0.7812539339065552,-0.03414536640048027,0.6820348501205444,0.6950269937515259,-0.0586417056620121,0.6375032663345337,0.623726487159729,-0.08157337456941605,0.5943176746368408,0.5620439648628235,-0.10500430315732956,0.7564229965209961,0.5263267755508423,-0.03301102668046951,0.7228648066520691,0.40904316306114197,-0.0649401843547821,0.6995008587837219,0.34171634912490845,-0.09234927594661713,0.6795691847801208,0.2791048586368561,-0.11242030560970306,0.810376763343811,0.5150148272514343,-0.04169367626309395,0.7974289655685425,0.3703714609146118,-0.06836235523223877,0.7862806916236877,0.28196045756340027,-0.09182379394769669,0.775206446647644,0.20586630702018738,-0.10937029868364334,0.8605556488037109,0.5364493727684021,-0.05576914921402931,0.8638619184494019,0.40411171317100525,-0.08281461894512177,0.8613755106925964,0.31947553157806396,-0.09991560876369476,0.8560928702354431,0.2433895468711853,-0.11225317418575287,0.9075515270233154,0.5806007981300354,-0.07319464534521103,0.9175481200218201,0.4820671081542969,-0.09615318477153778,0.9194349050521851,0.415945827960968,-0.10387180745601654,0.9169604778289795,0.35407838225364685,-0.10913315415382385
0,0.8299075961112976,0.8460012674331665,3.823417102921667e-07,0.7454355359077454,0.78663569688797,-0.03191151097416878,0.6775962114334106,0.700035572052002,-0.05504261329770088,0.6341143250465393,0.6272574067115784,-0.07685009390115738,0.5922307372093201,0.5650343298912048,-0.09914892166852951,0.7529651522636414,0.5341463685035706,-0.031338997185230255,0.7201435565948486,0.4149108827114105,-0.06332864612340927,0.697367787361145,0.34598663449287415,-0.09086252748966217,0.6777584552764893,0.2823737859725952,-0.11077489703893661,0.806864321231842,0.5217065215110779,-0.0407184362411499,0.7950018048286438,0.3760492503643036,-0.06726126372814178,0.7843864560127258,0.2863098978996277,-0.09047918766736984,0.7741279006004333,0.20914152264595032,-0.10771456360816956,0.8567299842834473,0.5413566827774048,-0.05528049170970917,0.8608681559562683,0.4084586501121521,-0.08152297139167786,0.8593755960464478,0.3229230046272278,-0.09759241342544556,0.8554617166519165,0.2461940050125122,-0.10923198610544205,0.9038301110267639,0.5843107104301453,-0.07309924811124802,0.9156292676925659,0.48452144861221313,-0.09469210356473923,0.9186261892318726,0.41835904121398926,-0.1009155660867691,0.9170970320701599,0.3564952313899994,-0.10511309653520584
0,0.8292909860610962,0.8459574580192566,4.118662104701798e-07,0.7455724477767944,0.7852497100830078,-0.03257006034255028,0.6784651875495911,0.6988992094993591,-0.05632989853620529,0.6350007057189941,0.6265628337860107,-0.07889804244041443,0.5920634865760803,0.5641506314277649,-0.10194592922925949,0.7533169984817505,0.5317392349243164,-0.031061643734574318,0.7204848527908325,0.4137820601463318,-0.06251303106546402,0.6978161931037903,0.34589874744415283,-0.08967633545398712,0.6788116097450256,0.28186190128326416,-0.10961736738681793,0.8065822720527649,0.5186290740966797,-0.0403912253677845,0.7942685484886169,0.37326401472091675,-0.06640961021184921,0.7834687829017639,0.2844689190387726,-0.08956734091043472,0.7728393077850342,0.2080952227115631,-0.10702556371688843,0.8564059734344482,0.5385684967041016,-0.05500749871134758,0.8615793585777283,0.40550941228866577,-0.0810396820306778,0.8603720664978027,0.3203040659427643,-0.09744016826152802,0.8561227321624756,0.24466490745544434,-0.10952945798635483,0.9033527374267578,0.5819576978683472,-0.07296128571033478,0.9154701232910156,0.48276621103286743,-0.09486258029937744,0.9185371398925781,0.4165665805339813,-0.10178128629922867,0.9167834520339966,0.355498343706131,-0.1066305935382843
0,0.8242295384407043,0.8432186245918274,4.020252788450307e-07,0.740799069404602,0.7829135656356812,-0.03128240630030632,0.671695351600647,0.699333906173706,-0.05424842610955238,0.6256310939788818,0.6288487911224365,-0.07587015628814697,0.583533525466919,0.5668985247612,-0.0981295108795166,0.7456626892089844,0.5329713821411133,-0.031826358288526535,0.7133292555809021,0.4140087962150574,-0.06299393624067307,0.6910041570663452,0.3459276556968689,-0.08977201581001282,0.6721653342247009,0.28220194578170776,-0.10934567451477051,0.7998184561729431,0.5213483572006226,-0.041356589645147324,0.7896142601966858,0.376086950302124,-0.0671577900648117,0.7796576023101807,0.2877925932407379,-0.09003987163305283,0.7694222927093506,0.21064746379852295,-0.10736539214849472,0.8497868776321411,0.5417200922966003,-0.05592229217290878,0.8557774424552917,0.41078981757164,-0.08168061822652817,0.8545653820037842,0.3255069851875305,-0.09802301228046417,0.8501598834991455,0.24840545654296875,-0.11009778082370758,0.8966494798660278,0.5848028063774109,-0.07362519204616547,0.9092867374420166,0.48551511764526367,-0.09513470530509949,0.9124394655227661,0.4192477762699127,-0.1017390564084053,0.9107866287231445,0.35704439878463745,-0.1063745766878128
0,0.8166695237159729,0.8428570032119751,4.246383298323053e-07,0.7324597835540771,0.782504677772522,-0.03191491216421127,0.6635369062423706,0.6979942917823792,-0.05509309098124504,0.6188433766365051,0.627142071723938,-0.07689165323972702,0.5782420635223389,0.5671253204345703,-0.09938544780015945,0.738476574420929,0.5303446054458618,-0.03261294960975647,0.7059183120727539,0.4123888313770294,-0.06438008695840836,0.6835535168647766,0.34484243392944336,-0.09160632640123367,0.6645856499671936,0.2811107933521271,-0.11147061735391617,0.7921615839004517,0.5191110968589783,-0.0418233647942543,0.7810484170913696,0.3751598000526428,-0.06879434734582901,0.7704132199287415,0.28702157735824585,-0.09243536740541458,0.7598026990890503,0.20983701944351196,-0.11006297916173935,0.8418527841567993,0.5400081276893616,-0.05608725920319557,0.8468195199966431,0.41063082218170166,-0.08302295207977295,0.845069944858551,0.3250279426574707,-0.10034528374671936,0.8408229351043701,0.2479897439479828,-0.1127510592341423,0.8884210586547852,0.5836693644523621,-0.07347214221954346,0.9007507562637329,0.484611839056015,-0.09594566375017166,0.9036076068878174,0.4181060194969177,-0.1034252941608429,0.9018110036849976,0.3558417558670044,-0.10849589109420776
0,0.8162238597869873,0.8421820998191833,4.169301064393949e-07,0.73334801197052,0.7826687097549438,-0.033989906311035156,0.6656020283699036,0.698355495929718,-0.058043111115694046,0.6195095777511597,0.6272508502006531,-0.08052226901054382,0.5775102376937866,0.5642877817153931,-0.10320388525724411,0.7405698299407959,0.530018150806427,-0.031452588737010956,0.7077598571777344,0.4134684205055237,-0.06267830729484558,0.6854527592658997,0.346734881401062,-0.0896088257431984,0.6665800213813782,0.2840709686279297,-0.10935208946466446,0.7926206588745117,0.5172086954116821,-0.039814990013837814,0.7802257537841797,0.3727076053619385,-0.0656900629401207,0.7688212394714355,0.2846375107765198,-0.08845503628253937,0.7577682733535767,0.20924651622772217,-0.10551825910806656,0.8416719436645508,0.5372500419616699,-0.05366038158535957,0.8462833166122437,0.40485644340515137,-0.07984105497598648,0.8446000218391418,0.32008302211761475,-0.09614129364490509,0.840309739112854,0.24509817361831665,-0.1079607829451561,0.8878028392791748,0.5807214975357056,-0.07095026969909668,0.9000015258789062,0.4822448492050171,-0.09301577508449554,0.9037487506866455,0.41613656282424927,-0.10007935762405396,0.9032106995582581,0.3549800217151642,-0.10492786020040512
